ID,crisis_behav_media_post_exercise,crisis_mood_states_pre_fatigue,crisis_behav_media_post_tv_media,crisis_behav_media_pre_hours_sleep_weekdays,crisis_mood_states_post_relaxed_vs_anxious,crisis_life_changes_time_outside_home,crisis_life_changes_stress_friend_change,crisis_life_changes_stress_cancellation,crisis_mood_states_post_fatigue,crisis_mood_states_pre_focus,crisis_behav_media_post_bed_weekdays,crisis_mood_states_post_focus,crisis_behav_media_post_videogames,crisis_mood_states_pre_worry,crisis_behav_media_pre_exercise,crisis_covid_worries_others,crisis_mood_states_pre_loneliness,crisis_life_changes_stress_family_change,crisis_life_changes_financial_difficulty,crisis_mood_states_pre__relaxed_vs_anxious,crisis_mood_states_post_negative_thougths,crisis_mood_states_pre_negative_thoughts,crisis_behav_media_pre_bed_weekends,crisis_covid_impact_job_loss,crisis_mood_states_pre_enjoy_activities,crisis_mood_states_post_happy_vs_sad,crisis_behav_media_pre_time_outdoor,crisis_mood_states_pre_happy_vs_sad,crisis_behav_media_pre_hours_sleep_weekends,crisis_behav_media_pre_social_media,crisis_life_changes_stress_stay_at_home,crisis_mood_states_post_irritability,crisis_life_changes_freq_outside_contacts,crisis_mood_states_pre_fidget,crisis_covid_worries_physical,crisis_behav_media_pre_tv_media,crisis_life_changes_difficulty_distancing,crisis_mood_states_post_worry,crisis_behav_media_pre_videogames,crisis_covid_worries_self,crisis_mood_states_pre_irritability,crisis_covid_worries_mental,crisis_life_changes_in_person_conversation,crisis_behav_media_post_bed_weekends,crisis_mood_states_post_fidget,crisis_life_changes_food_insecurity,crisis_behav_media_pre_bed_weekdays,crisis_life_changes_fam_relationship,crisis_covid_impact_school_closed,crisis_behav_media_post_hours_sleep_weekend,crisis_covid_worries_positive_changes,crisis_mood_states_post_enjoy_activities,crisis_behav_media_post_hours_sleep_weekdays,crisis_behav_media_post_social_media,crisis_life_changes_friend_relationship,crisis_covid_worries_reading,crisis_behav_media_post_time_outdoor,crisis_life_changes_houing_instability,crisis_mood_states_post_loneliness,crisis_life_changes_covid_worries_hopefully_end
8fa95f7c,1.0,2.0,3.0,2.0,4.0,5.0,4.0,1.0,3.0,2.0,2.0,4.0,1.0,2.0,5.0,5.0,2.0,4.0,2.0,3.0,5.0,5.0,3.0,,2.0,1.0,2.0,2.0,3.0,2.0,4.0,2.0,1.0,1.0,5.0,2.0,3.0,5.0,1.0,5.0,1.0,5.0,10.0,3.0,2.0,0.0,2.0,3.0,2.0,3.0,1.0,1.0,2.0,3.0,3.0,4.0,1.0,4.0,2.0,1.0
8fb689d8,4.0,3.0,4.0,1.0,4.0,2.0,3.0,4.0,4.0,3.0,1.0,3.0,1.0,4.0,5.0,5.0,1.0,3.0,3.0,4.0,4.0,3.0,2.0,,4.0,4.0,4.0,3.0,1.0,5.0,4.0,4.0,1.0,4.0,5.0,5.0,1.0,4.0,1.0,5.0,4.0,5.0,0.0,1.0,3.0,0.0,1.0,4.0,0.0,1.0,1.0,4.0,1.0,5.0,3.0,5.0,4.0,2.0,1.0,2.0
8fba32b8,4.0,3.0,3.0,2.0,4.0,3.0,2.0,4.0,4.0,1.0,2.0,4.0,1.0,2.0,4.0,1.0,2.0,1.0,3.0,2.0,3.0,2.0,3.0,,3.0,2.0,4.0,4.0,2.0,3.0,3.0,3.0,1.0,1.0,2.0,3.0,2.0,3.0,1.0,2.0,1.0,4.0,1.0,2.0,4.0,0.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,4.0,3.0,1.0,3.0,1.0
8fd067d2,5.0,1.0,5.0,2.0,3.0,4.0,1.0,5.0,1.0,1.0,4.0,1.0,5.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0,,5.0,4.0,2.0,1.0,3.0,5.0,4.0,2.0,5.0,1.0,1.0,4.0,5.0,2.0,3.0,1.0,1.0,1.0,7.0,4.0,3.0,0.0,4.0,3.0,2.0,3.0,3.0,2.0,3.0,5.0,3.0,1.0,2.0,1.0,3.0,5.0
8ff1e487,5.0,3.0,3.0,2.0,3.0,4.0,2.0,4.0,3.0,3.0,2.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,0.0,3.0,3.0,4.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,3.0,3.0,3.0,5.0,3.0,3.0,5.0
90081a68,3.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,4.0,1.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,10.0,2.0,1.0,0.0,2.0,3.0,2.0,,2.0,4.0,2.0,3.0,3.0,3.0,2.0,1.0,2.0,2.0
901234d7,3.0,2.0,4.0,2.0,3.0,4.0,1.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,5.0,4.0,3.0,3.0,4.0,3.0,5.0,2.0,,3.0,4.0,5.0,4.0,2.0,3.0,2.0,2.0,5.0,3.0,3.0,4.0,1.0,4.0,2.0,4.0,1.0,3.0,3.0,2.0,3.0,0.0,2.0,3.0,2.0,2.0,1.0,1.0,2.0,3.0,3.0,5.0,4.0,2.0,5.0,1.0
90136144,2.0,2.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,1.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,0.0,4.0,3.0,1.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,5.0,2.0,2.0,4.0,3.0,2.0,1.0,3.0,3.0,2.0,0.0,2.0,3.0,2.0,2.0,1.0,4.0,2.0,4.0,3.0,4.0,1.0,1.0,2.0,3.0
90309e62,1.0,4.0,4.0,3.0,2.0,2.0,1.0,1.0,4.0,2.0,3.0,2.0,4.0,3.0,1.0,3.0,3.0,2.0,3.0,4.0,4.0,4.0,3.0,0.0,3.0,4.0,1.0,4.0,3.0,2.0,2.0,3.0,2.0,3.0,4.0,4.0,1.0,3.0,4.0,4.0,3.0,3.0,0.0,3.0,3.0,0.0,3.0,2.0,2.0,3.0,1.0,3.0,3.0,2.0,3.0,5.0,1.0,2.0,3.0,4.0
904b0979,2.0,2.0,5.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,3.0,,2.0,3.0,4.0,3.0,2.0,5.0,3.0,2.0,1.0,2.0,3.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,0.0,3.0,3.0,2.0,3.0,1.0,1.0,3.0,2.0,3.0,4.0,4.0,2.0,1.0,2.0
905b8b93,1.0,4.0,4.0,2.0,4.0,2.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,2.0,5.0,5.0,3.0,5.0,3.0,4.0,5.0,4.0,0.0,4.0,4.0,5.0,3.0,3.0,3.0,2.0,4.0,4.0,3.0,3.0,3.0,2.0,4.0,3.0,4.0,4.0,4.0,10.0,4.0,4.0,1.0,3.0,4.0,1.0,1.0,1.0,2.0,1.0,4.0,3.0,5.0,2.0,5.0,5.0,5.0
90613c23,1.0,2.0,3.0,1.0,2.0,5.0,3.0,4.0,2.0,3.0,2.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,,2.0,4.0,1.0,3.0,1.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,1.0,2.0,3.0,2.0,10.0,2.0,3.0,1.0,2.0,4.0,2.0,1.0,2.0,2.0,1.0,2.0,3.0,2.0,1.0,3.0,3.0,2.0
906e9ec3,1.0,2.0,5.0,2.0,4.0,1.0,3.0,4.0,2.0,1.0,4.0,2.0,5.0,1.0,3.0,4.0,3.0,1.0,1.0,2.0,5.0,4.0,3.0,,4.0,2.0,2.0,3.0,3.0,2.0,3.0,1.0,5.0,1.0,4.0,5.0,3.0,3.0,4.0,3.0,1.0,3.0,0.0,4.0,4.0,0.0,3.0,3.0,1.0,4.0,2.0,3.0,4.0,2.0,3.0,2.0,1.0,1.0,3.0,4.0
90a14730,1.0,4.0,4.0,2.0,4.0,5.0,3.0,3.0,3.0,4.0,3.0,5.0,4.0,3.0,1.0,2.0,2.0,2.0,3.0,4.0,4.0,4.0,3.0,,2.0,2.0,5.0,2.0,2.0,3.0,2.0,5.0,1.0,4.0,1.0,3.0,3.0,3.0,3.0,2.0,3.0,1.0,20.0,3.0,5.0,0.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,4.0,2.0,4.0,5.0,4.0,2.0,5.0
90a40bc7,3.0,1.0,4.0,2.0,4.0,4.0,3.0,2.0,4.0,2.0,3.0,3.0,1.0,2.0,1.0,2.0,2.0,3.0,1.0,3.0,3.0,2.0,3.0,,5.0,3.0,1.0,1.0,2.0,3.0,2.0,3.0,1.0,1.0,2.0,4.0,3.0,2.0,1.0,2.0,2.0,2.0,40.0,3.0,3.0,0.0,3.0,4.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,4.0,3.0,1.0,2.0,1.0
90af7156,3.0,2.0,3.0,2.0,4.0,2.0,2.0,2.0,3.0,4.0,2.0,4.0,1.0,3.0,2.0,3.0,2.0,1.0,4.0,4.0,2.0,2.0,3.0,,2.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,4.0,2.0,2.0,4.0,4.0,2.0,1.0,4.0,3.0,2.0,10.0,3.0,3.0,1.0,2.0,3.0,2.0,4.0,1.0,1.0,3.0,3.0,2.0,4.0,1.0,2.0,5.0,1.0
90e29ebd,2.0,3.0,3.0,2.0,3.0,2.0,2.0,4.0,2.0,3.0,2.0,3.0,1.0,2.0,2.0,1.0,3.0,4.0,1.0,3.0,2.0,3.0,3.0,0.0,2.0,3.0,4.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,3.0,3.0,0.0,2.0,3.0,1.0,2.0,1.0,3.0,2.0,2.0,3.0,4.0,4.0,2.0,2.0,4.0
90ede080,3.0,3.0,3.0,2.0,3.0,4.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,2.0,4.0,2.0,3.0,1.0,2.0,,5.0,2.0,3.0,1.0,2.0,3.0,1.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,20.0,2.0,3.0,0.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,5.0,3.0,1.0,1.0,4.0
910bd702,1.0,1.0,2.0,2.0,4.0,3.0,5.0,3.0,2.0,1.0,4.0,5.0,2.0,2.0,1.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,,2.0,5.0,3.0,4.0,2.0,4.0,5.0,3.0,4.0,1.0,3.0,3.0,3.0,5.0,2.0,3.0,4.0,5.0,1.0,4.0,1.0,0.0,3.0,3.0,1.0,2.0,1.0,3.0,2.0,2.0,4.0,4.0,2.0,4.0,4.0,5.0
910be1af,2.0,1.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,5.0,2.0,5.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,2.0,2.0,1.0,0.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,4.0,5.0,2.0,3.0,2.0
9149ce05,1.0,1.0,4.0,2.0,4.0,2.0,3.0,2.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,5.0,1.0,1.0,2.0,2.0,3.0,1.0,3.0,,5.0,4.0,5.0,2.0,2.0,2.0,5.0,1.0,5.0,1.0,4.0,2.0,4.0,4.0,1.0,5.0,1.0,4.0,0.0,4.0,3.0,1.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,3.0,2.0,1.0
914c5f80,3.0,2.0,3.0,2.0,3.0,2.0,1.0,2.0,2.0,1.0,3.0,2.0,4.0,3.0,2.0,4.0,1.0,3.0,3.0,3.0,1.0,1.0,3.0,,5.0,3.0,5.0,3.0,2.0,4.0,2.0,1.0,3.0,3.0,3.0,3.0,2.0,4.0,4.0,3.0,1.0,3.0,0.0,3.0,1.0,0.0,3.0,3.0,2.0,3.0,1.0,3.0,2.0,4.0,3.0,4.0,5.0,4.0,1.0,3.0
91621a4e,4.0,4.0,5.0,2.0,4.0,1.0,5.0,5.0,4.0,4.0,3.0,4.0,3.0,5.0,3.0,5.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,,3.0,4.0,5.0,4.0,2.0,3.0,2.0,4.0,1.0,4.0,5.0,5.0,2.0,5.0,2.0,5.0,4.0,5.0,0.0,3.0,4.0,0.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,5.0,5.0,5.0,3.0,3.0
916a4ace,2.0,4.0,5.0,1.0,5.0,2.0,5.0,4.0,4.0,3.0,3.0,4.0,1.0,3.0,2.0,4.0,3.0,5.0,5.0,2.0,4.0,2.0,3.0,,2.0,1.0,2.0,2.0,1.0,4.0,5.0,5.0,2.0,3.0,4.0,4.0,1.0,4.0,1.0,4.0,3.0,4.0,2.0,3.0,4.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,5.0,2.0,4.0,2.0,4.0,4.0,2.0
919fa4a0,1.0,2.0,3.0,3.0,3.0,2.0,2.0,4.0,2.0,2.0,4.0,3.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,4.0,,4.0,4.0,2.0,3.0,3.0,2.0,2.0,3.0,5.0,2.0,1.0,3.0,3.0,3.0,4.0,1.0,1.0,2.0,20.0,4.0,2.0,0.0,4.0,3.0,2.0,3.0,1.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,4.0
91b22004,1.0,3.0,5.0,2.0,4.0,2.0,2.0,1.0,3.0,2.0,4.0,4.0,1.0,3.0,3.0,4.0,3.0,4.0,2.0,3.0,5.0,3.0,3.0,0.0,3.0,5.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,1.0,4.0,1.0,3.0,1.0,5.0,3.0,4.0,5.0,0.0,3.0,2.0,1.0,3.0,2.0,2.0,3.0,5.0,3.0,4.0,1.0,1.0,5.0,3.0
91cb8069,3.0,2.0,4.0,3.0,4.0,3.0,2.0,1.0,2.0,2.0,2.0,4.0,1.0,2.0,3.0,3.0,1.0,2.0,1.0,3.0,3.0,2.0,2.0,,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,3.0,15.0,2.0,4.0,0.0,2.0,3.0,2.0,3.0,1.0,2.0,3.0,4.0,3.0,5.0,3.0,1.0,3.0,5.0
920cb0f7,3.0,3.0,3.0,2.0,3.0,5.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,3.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,,4.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,5.0,4.0,3.0,3.0,2.0,2.0,1.0,2.0,1.0,3.0,20.0,3.0,3.0,0.0,3.0,4.0,2.0,3.0,1.0,2.0,2.0,3.0,4.0,3.0,2.0,1.0,2.0,2.0
92150e62,2.0,2.0,3.0,1.0,4.0,2.0,2.0,2.0,3.0,3.0,3.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,,3.0,4.0,2.0,4.0,1.0,2.0,2.0,3.0,4.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0
9219eefc,1.0,2.0,3.0,2.0,4.0,4.0,2.0,3.0,2.0,2.0,3.0,4.0,1.0,2.0,1.0,3.0,2.0,2.0,1.0,2.0,3.0,3.0,3.0,,3.0,4.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,3.0,2.0,3.0,1.0,2.0,2.0,3.0,3.0,3.0,3.0,0.0,2.0,4.0,2.0,3.0,2.0,2.0,3.0,3.0,4.0,4.0,4.0,1.0,3.0,2.0
921b5532,3.0,3.0,4.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,3.0,2.0,3.0,4.0,4.0,3.0,2.0,3.0,3.0,,2.0,5.0,3.0,4.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,0.0,3.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,4.0,2.0,2.0
921bf37e,3.0,1.0,3.0,2.0,4.0,3.0,4.0,1.0,4.0,2.0,1.0,4.0,1.0,5.0,2.0,4.0,1.0,4.0,3.0,2.0,5.0,2.0,2.0,0.0,4.0,2.0,4.0,3.0,2.0,1.0,4.0,3.0,5.0,1.0,4.0,4.0,3.0,5.0,1.0,4.0,2.0,4.0,1.0,1.0,3.0,1.0,2.0,3.0,2.0,1.0,3.0,2.0,1.0,1.0,2.0,5.0,4.0,,3.0,1.0
9228cf05,3.0,2.0,5.0,2.0,4.0,2.0,2.0,3.0,3.0,2.0,2.0,4.0,1.0,2.0,4.0,4.0,2.0,1.0,3.0,2.0,3.0,2.0,3.0,0.0,3.0,3.0,4.0,2.0,2.0,3.0,2.0,3.0,5.0,2.0,4.0,4.0,2.0,4.0,1.0,4.0,2.0,4.0,5.0,2.0,3.0,1.0,3.0,4.0,1.0,1.0,3.0,3.0,1.0,3.0,4.0,4.0,3.0,3.0,2.0,3.0
92311c33,2.0,3.0,3.0,2.0,1.0,2.0,2.0,3.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,0.0,5.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,3.0,1.0,5.0,3.0,3.0,2.0,2.0,4.0,1.0,4.0,2.0,3.0,1.0,0.0,2.0,3.0,2.0,1.0,1.0,4.0,2.0,1.0,3.0,,2.0,2.0,,2.0
9252f2f5,1.0,2.0,3.0,2.0,2.0,3.0,1.0,1.0,2.0,2.0,3.0,2.0,3.0,3.0,1.0,3.0,3.0,1.0,2.0,3.0,2.0,3.0,3.0,,3.0,4.0,2.0,4.0,3.0,3.0,2.0,2.0,1.0,4.0,2.0,3.0,1.0,2.0,2.0,2.0,3.0,3.0,0.0,3.0,2.0,0.0,3.0,3.0,2.0,3.0,1.0,3.0,2.0,3.0,3.0,4.0,2.0,1.0,3.0,3.0
926b4530,2.0,1.0,4.0,3.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,4.0,1.0,1.0,4.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,,3.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,2.0,2.0,0.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,4.0,3.0,5.0,1.0,1.0,4.0
928695af,5.0,2.0,4.0,1.0,5.0,5.0,5.0,3.0,5.0,1.0,4.0,5.0,1.0,2.0,5.0,5.0,1.0,5.0,5.0,4.0,4.0,1.0,4.0,,3.0,5.0,5.0,3.0,1.0,2.0,3.0,5.0,1.0,1.0,5.0,3.0,1.0,5.0,1.0,5.0,2.0,5.0,1.0,4.0,1.0,0.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,2.0,5.0,5.0,4.0,3.0,4.0
92a50de4,4.0,2.0,3.0,2.0,4.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,4.0,2.0,2.0,2.0,1.0,3.0,4.0,3.0,3.0,,4.0,3.0,3.0,4.0,3.0,2.0,3.0,1.0,5.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,1.0,3.0,2.0,3.0,4.0,0.0,3.0,3.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,1.0,2.0,2.0
92c2231f,1.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,3.0,2.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,,4.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,4.0,3.0,2.0,2.0,3.0,4.0,2.0,2.0,20.0,3.0,2.0,0.0,3.0,4.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,4.0,1.0,1.0,1.0,2.0
92f3d231,2.0,2.0,3.0,3.0,1.0,2.0,1.0,1.0,4.0,3.0,2.0,3.0,3.0,4.0,1.0,1.0,4.0,1.0,1.0,3.0,3.0,3.0,2.0,,2.0,3.0,2.0,3.0,3.0,4.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,4.0,3.0,1.0,5.0,1.0,3.0,2.0,2.0,0.0,2.0,1.0,2.0,3.0,1.0,4.0,3.0,3.0,1.0,1.0,2.0,1.0,4.0,1.0
92f554f8,1.0,3.0,3.0,1.0,4.0,2.0,,1.0,3.0,2.0,2.0,4.0,4.0,2.0,2.0,4.0,2.0,3.0,4.0,2.0,4.0,4.0,2.0,,3.0,4.0,2.0,3.0,1.0,1.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,4.0,4.0,3.0,2.0,3.0,0.0,2.0,3.0,1.0,2.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,4.0,2.0,4.0,3.0,3.0
9312e4b1,4.0,3.0,3.0,2.0,4.0,3.0,2.0,2.0,4.0,1.0,4.0,1.0,1.0,2.0,3.0,4.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,,3.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,1.0,4.0,3.0,2.0,3.0,1.0,4.0,2.0,3.0,3.0,4.0,2.0,0.0,3.0,4.0,2.0,2.0,3.0,3.0,1.0,3.0,3.0,4.0,4.0,2.0,2.0,2.0
93676973,2.0,2.0,3.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,3.0,1.0,3.0,2.0,3.0,1.0,1.0,1.0,,4.0,3.0,1.0,2.0,2.0,3.0,3.0,1.0,5.0,1.0,2.0,2.0,3.0,2.0,1.0,2.0,1.0,3.0,5.0,1.0,1.0,0.0,1.0,3.0,2.0,2.0,1.0,2.0,2.0,3.0,3.0,3.0,1.0,3.0,1.0,2.0
936d437f,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,,2.0,4.0,3.0,4.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,0.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0
93867fec,1.0,1.0,3.0,2.0,2.0,4.0,2.0,4.0,1.0,2.0,2.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,4.0,5.0,5.0,5.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,0.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,4.0,2.0,4.0,5.0,2.0,1.0,3.0
938a0ed6,1.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,4.0,2.0,3.0,2.0,2.0,2.0,1.0,3.0,3.0,2.0,2.0,2.0,3.0,0.0,3.0,2.0,3.0,4.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,0.0,4.0,1.0,0.0,2.0,5.0,2.0,2.0,3.0,1.0,2.0,3.0,3.0,3.0,1.0,5.0,1.0,1.0
93a31630,1.0,2.0,4.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,3.0,1.0,4.0,2.0,3.0,2.0,2.0,2.0,,4.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,1.0,2.0,3.0,3.0,2.0,3.0,1.0,3.0,2.0,4.0,1.0,2.0,3.0,0.0,2.0,3.0,2.0,1.0,2.0,2.0,1.0,4.0,3.0,5.0,5.0,3.0,2.0,1.0
93a4d53b,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,3.0,0.0,4.0,4.0,3.0,4.0,2.0,3.0,,1.0,2.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,1.0,0.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,4.0,3.0,3.0,2.0,1.0,1.0,5.0
93d66427,2.0,3.0,3.0,2.0,4.0,2.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,4.0,2.0,2.0,2.0,0.0,3.0,3.0,4.0,3.0,2.0,3.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,3.0,2.0,2.0,2.0,3.0,0.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,3.0,3.0,3.0,4.0,1.0,1.0,1.0
93dc6391,3.0,2.0,3.0,2.0,3.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,1.0,1.0,4.0,3.0,1.0,2.0,2.0,2.0,3.0,2.0,3.0,,4.0,3.0,5.0,2.0,2.0,5.0,2.0,2.0,3.0,1.0,4.0,3.0,2.0,2.0,1.0,3.0,2.0,3.0,5.0,3.0,1.0,0.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,4.0,3.0,1.0,1.0,3.0
93ea2411,4.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,2.0,4.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,,3.0,2.0,5.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,3.0,1.0,2.0,2.0,3.0,1.0,2.0,10.0,3.0,1.0,0.0,3.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,5.0,1.0,1.0,2.0
93ec50eb,1.0,2.0,3.0,2.0,4.0,1.0,2.0,3.0,3.0,1.0,3.0,4.0,3.0,2.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,0.0,4.0,3.0,4.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,4.0,2.0,2.0,3.0,3.0,3.0,1.0,3.0,0.0,4.0,2.0,0.0,2.0,4.0,2.0,2.0,1.0,3.0,2.0,3.0,4.0,5.0,2.0,4.0,1.0,2.0
93f5d716,1.0,3.0,2.0,2.0,5.0,1.0,4.0,4.0,4.0,2.0,3.0,5.0,3.0,2.0,2.0,5.0,2.0,2.0,4.0,2.0,5.0,3.0,2.0,,4.0,1.0,5.0,4.0,3.0,3.0,2.0,4.0,1.0,3.0,3.0,3.0,3.0,5.0,2.0,5.0,2.0,5.0,4.0,3.0,4.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,2.0,5.0,3.0,5.0,3.0,5.0,5.0,4.0
